"","unitid","year","instatetuition","costs","faculty","white_cohortsize"
"9772","170301","2009","25500","94.226066","243","701"
"9773","170301","2010","26350","92.894446","240","660"
"9774","170471","1991","5280","18.431384","46",NA
"9775","170471","1992","5640","18.431384","51",NA
"9776","170471","1993","5760","19.332319","39",NA
"9777","170471","1994","5760","19.429051","1",NA
"9778","170532","1991","12669","25.58918","89","294"
"9779","170532","1992","13785","27.90636","90","303"
"9780","170532","1993","15135","29.995183","92","298"
"9781","170532","1994","16179","30.242649","90","301"
"9782","170532","1995","16713","32.25896","89","305"
"9783","170532","1996","17214","33.423345","82","313"
"9784","170532","1997","17976","37.568783","84","247"
"9785","170532","1998","18630","39.66256","84","391"
"9786","170532","1999","19188","42.255298","90","318"
"9787","170532","2000","19764","42.817789","93.5","260"
"9788","170532","2001","20652","45.7266","97","289"
"9789","170532","2002","21603","47.253967","106","267"
"9790","170532","2003","22908","47.601502","106","309"
"9791","170532","2004","24351","50.697444","102","239"
"9792","170532","2005","25644","50.617783","103","308"
"9793","170532","2006","27054","54.55414","106","277"
"9794","170532","2007","28716","40.424349","99","259"
"9795","170532","2008","30723","43.069996","98","274"
"9796","170532","2009","32643","44.70881","94","273"
"9797","170532","2010","34017","44.867722","99","211"
"9798","170639","1991","2518","27.445674","107","413"
"9799","170639","1992","2694","32.356098","108","385"
"9800","170639","1993","3200","32.331091","112","443"
"9801","170639","1994","3312","32.359699","105","434"
"9802","170639","1995","3396","32.692414","111","480"
"9803","170639","1996","3534","35.883428","114","418"
"9804","170639","1997","3642","36.62463","114","386"
"9805","170639","1998","3871","36.991188","115","453"
"9806","170639","1999","4030","39.252556","115","392"
"9807","170639","2000","3818","41.837175","112.5","437"
"9808","170639","2001","4128","40.163687","110","428"
"9809","170639","2002","4548","44.040691","115","454"
"9810","170639","2003","5136","45.170434","108","453"
"9811","170639","2004","5418","43.581789","107","436"
"9812","170639","2005","5988","41.132023","107","379"
"9813","170639","2006","6558","43.238823","101","367"
"9814","170639","2007","7176","44.504166","104","400"
"9815","170639","2008","7824","45.797063","104","403"
"9816","170639","2009","8184","48.174706","115","358"
"9817","170639","2010","8664","48.372773","113","399"
"9818","170675","1991",NA,"30.173365","167",NA
"9819","170675","1992",NA,"26.33771","152","147"
"9820","170675","1993",NA,"25.633801","159","309"
"9821","170675","1994","6200","24.878072","146","235"
"9822","170675","1995","8160","29.315498","100","256"
"9823","170675","1996","8790","29.635258","91","210"
"9824","170675","1997","9360","27.804879","97","197"
"9825","170675","1998","9400","25.721502","93","263"
"9826","170675","1999","8304","26.666755","100","297"
"9827","170675","2000","8690","30.244165","91.5","313"
"9828","170675","2001","10442","33.894582","83","203"
"9829","170675","2002","10963","43.308781","106","281"
"9830","170675","2003","12096","48.007111","115","295"
"9831","170675","2004","13626","49.234631","115","204"
"9832","170675","2005","14394","48.780481","114","210"
"9833","170675","2006","15363","49.809404","121","184"
"9834","170675","2007","20176","55.689855","125","201"
"9835","170675","2008","21659","59.808799","129","174"
"9836","170675","2009","22638","59.969259","127","198"
"9837","170675","2010","24263","57.675366","124","189"
"9838","170976","1991","4044","1759.239493","1929","3399"
"9839","170976","1992","4583","1868.539629","1968","3411"
"9840","170976","1993","5119","2031.412733","1968","3366"
"9841","170976","1994","5472","2181.871442","1927","3217"
"9842","170976","1995","5842","2303.795271","1961","3375"
"9843","170976","1996","5710","2339.875327","1977","3338"
"9844","170976","1997","5878","2516.726576","1985","3616"
"9845","170976","1998","6098","2662.642386","2020","3321"
"9846","170976","1999","6148","2714.324685","2113","3607"
"9847","170976","2000","6328","3034.133252","2360.5","3447"
"9848","170976","2001","6750","3743.65508","2608","3618"
"9849","170976","2002","7298","3405.581511","2651","3402"
"9850","170976","2003","7788","3585.974","2645","3530"
"9851","170976","2004","8014","3747.935","2662","3990"
"9852","170976","2005","9024","3885.837","2495","3955"
"9853","170976","2006","9534","4119.405","2572","3555"
"9854","170976","2007","10258","4283.566","2998","3873"
"9855","170976","2008","10848","5988.427","3079","3821"
"9856","170976","2009","11470","4917.321","3228","4316"
"9857","170976","2010","11648","5098.288","3258","4480"
"9858","171100","1991","3474","765.330766","1927","5257"
"9859","171100","1992","3876","820.176721","1876","5064"
"9860","171100","1993","4260","850.246503","1840","5016"
"9861","171100","1994","4409","865.868298","1832","5196"
"9862","171100","1995","4521","896.4729","1848","5312"
"9863","171100","1996","4655","925.605689","1861","5551"
"9864","171100","1997","4789","960.732056","1851","5567"
"9865","171100","1998","4896","1020.842907","1847","5437"
"9866","171100","1999","5003","1066.25605","1838","5186"
"9867","171100","2000","4830","1129.112312","1889","5338"
"9868","171100","2001","5257","1277.533579","1940","5224"
"9869","171100","2002","5704","1248.13084","2068","5275"
"9870","171100","2003","6266","1299.315408","2091","5460"
"9871","171100","2004","6540","1303.075634","2075","5898"
"9872","171100","2005","7161","1401.640386","2180","5712"
"9873","171100","2006","7759","1498.644286","2268","5639"
"9874","171100","2007","8672","1572.9961","2285","5678"
"9875","171100","2008","9806","1714.075443","2340","5488"
"9876","171100","2009","10913","1798.712077","2346","5207"
"9877","171100","2010","11670","1829.539938","2256","5213"
"9878","171128","1991","2916","97.19","322","1191"
"9879","171128","1992","3249","100.569","322","1143"
"9880","171128","1993","3441","106.948","338","958"
"9881","171128","1994","3636","112.915","347","935"
"9882","171128","1995","3843","120.25","368","971"
"9883","171128","1996","3948","126.234","374","963"
"9884","171128","1997","4062","127.719","370","1131"
"9885","171128","1998","4362","134.594","369","1056"
"9886","171128","1999","4365","138.36","366","1022"
"9887","171128","2000","4530","147.135","366.5","1115"
"9888","171128","2001","5028","159.182","367","1021"
"9889","171128","2002","5782","156.146","366","1050"
"9890","171128","2003","6810","159.87","346","1051"
"9891","171128","2004","6978","153.237","355","1102"
"9892","171128","2005","7560","157.892","343","1152"
"9893","171128","2006","8271","167.705","349","1023"
"9894","171128","2007","9180","184.741","367","1035"
"9895","171128","2008","9930","197.981","361","1200"
"9896","171128","2009","10500","208.172","378","1001"
"9897","171128","2010","11175","213.442","389","959"
"9898","171137","1991","2766","45.19004","201","507"
"9899","171137","1992","2886","44.964603","206","552"
"9900","171137","1993","3160","48.026421","219","518"
"9901","171137","1994","3462","50.540688","219","489"
"9902","171137","1995","3736","54.339163","221","493"
"9903","171137","1996","3970","58.922538","230","523"
"9904","171137","1997","4087","64.062591","237","569"
"9905","171137","1998","4274","66.137478","233","569"
"9906","171137","1999","4077","67.041619","239","514"
"9907","171137","2000","4492","74.935336","257.5","583"
"9908","171137","2001","4915","77.420159","276","497"
"9909","171137","2002","5332","80.02988","283","573"
"9910","171137","2003","5839","83.804","291","535"
"9911","171137","2004","5491","91.66","295","460"
"9912","171137","2005","6146","97.641","290","601"
"9913","171137","2006","6641","99.898","288","563"
"9914","171137","2007","7165","104.992","292","611"
"9915","171137","2008","7631","108.791","294","645"
"9916","171137","2009","8142","111.388","306","651"
"9917","171137","2010","8460","116.002","305","650"
"9918","171146","1991","2460","37.350657","176","411"
"9919","171146","1992","2700","37.966024","184","421"
"9920","171146","1993","2916","40.132507","184","434"
"9921","171146","1994","3092","40.607048","191","405"
"9922","171146","1995","3304","42.845613","192","226"
"9923","171146","1996","3433","45.23237","204","472"
"9924","171146","1997","3559","48.68374","206","450"
"9925","171146","1998","3697","51.171769","198","524"
"9926","171146","1999","3640","52.363875","202","395"
"9927","171146","2000","3712","60.99268","209","464"
"9928","171146","2001","4135","59.874395","216","455"
"9929","171146","2002","4494","63.628777","211","382"
"9930","171146","2003","5000","72.133","191","334"
"9931","171146","2004","5126","71.684","191","393"
"9932","171146","2005","5752","66.921","214","374"
"9933","171146","2006","6214","75.783","222","347"
"9934","171146","2007","6618","77.683","220","407"
"9935","171146","2008","7008","84.396","229","537"
"9936","171146","2009","7474","92.22","231","471"
"9937","171146","2010","7809","95.772","242","506"
"9938","171571","1991","2541","94.358","371","892"
"9939","171571","1992","2545","97.02","359","964"
"9940","171571","1993","2817","94.734","358","970"
"9941","171571","1994","3323","95.35","354","1005"
"9942","171571","1995","3551","102.735","353","1149"
"9943","171571","1996","3594","112.195515","353","1092"
"9944","171571","1997","3734","111.212","371","1113"
"9945","171571","1998","3992","124.208","383","1139"
"9946","171571","1999","3679","130.2","391","1310"
"9947","171571","2000","3849","143.328","416","1279"
"9948","171571","2001","4166","153.708","441","1229"
"9949","171571","2002","4545","155.423246","452","1376"
"9950","171571","2003","5008","165.03932","424","1482"
"9951","171571","2004","5104","163.744039","434","1463"
"9952","171571","2005","5636","167.200267","460","1627"
"9953","171571","2006","6956","181.194606","471","1716"
"9954","171571","2007","7928","197.829967","491","1686"
"9955","171571","2008","8427","209.807146","496","1642"
"9956","171571","2009","9188","241.254381","509","1748"
"9957","171571","2010","9716","235.258696","516","1626"
"9958","171599","1991","7890","9.734991","41","136"
"9959","171599","1992","8291","9.329928","40","120"
"9960","171599","1993","10500","10.906425","44","210"
"9961","171599","1994","11030","12.53196","41",NA
"9962","171599","1995","11580","12.875474","40","171"
"9963","171599","1996","12160","13.40698","45","163"
"9964","171599","1997","12660","15.755119","43","159"
"9965","171599","1998","12900","16.671485","36","117"
"9966","171599","1999","12948","16.677411","40","118"
"9967","171599","2000","13142","17.783726","38","94"
"9968","171599","2001","13982","20.192627","36","95"
"9969","171599","2002","14332","18.110863","31","174"
"9970","171599","2003","14762","13.749","33","175"
"9971","171599","2004","15500","15.044209","34","144"
"9972","171599","2005","15970","16.584669","33","198"
"9973","171599","2006","17584","15.865444","34","153"
"9974","171599","2007","17994","16.426342","37","137"
"9975","171599","2008","18580","17.050287","41","202"
"9976","171599","2009","19138","18.766385","42","212"
"9977","171599","2010","19710","16.973058","43","187"
"9978","172051","1991","2426","39.990769","166","492"
"9979","172051","1992","2620","47.171397","170","561"
"9980","172051","1993","2891","42.882759","174","580"
"9981","172051","1994","3103","43.197695","178","542"
"9982","172051","1995","3259","45.03841","171","674"
"9983","172051","1996","3350","47.272488","180","664"
